gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp4.5.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=265019735 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1675 / 30000 positions
  played 100 games, 3350 / 30000 positions
  played 150 games, 5120 / 30000 positions
  played 200 games, 6806 / 30000 positions
  played 250 games, 8458 / 30000 positions
  played 300 games, 10096 / 30000 positions
  played 350 games, 11757 / 30000 positions
  played 400 games, 13481 / 30000 positions
  played 450 games, 15212 / 30000 positions
  played 500 games, 16898 / 30000 positions
  played 550 games, 18537 / 30000 positions
  played 600 games, 20283 / 30000 positions
  played 650 games, 21934 / 30000 positions
  played 700 games, 23673 / 30000 positions
  played 750 games, 25266 / 30000 positions
  played 800 games, 26940 / 30000 positions
  played 850 games, 28573 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp4.5.jnnw
