gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.8.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=44628546 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1747 / 30000 positions
  played 100 games, 3404 / 30000 positions
  played 150 games, 5108 / 30000 positions
  played 200 games, 6791 / 30000 positions
  played 250 games, 8436 / 30000 positions
  played 300 games, 10167 / 30000 positions
  played 350 games, 11857 / 30000 positions
  played 400 games, 13618 / 30000 positions
  played 450 games, 15548 / 30000 positions
  played 500 games, 17291 / 30000 positions
  played 550 games, 18874 / 30000 positions
  played 600 games, 20494 / 30000 positions
  played 650 games, 22283 / 30000 positions
  played 700 games, 24143 / 30000 positions
  played 750 games, 25883 / 30000 positions
  played 800 games, 27596 / 30000 positions
  played 850 games, 29272 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.8.jnnw
