gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.9.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=559028061 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1742 / 30000 positions
  played 100 games, 3475 / 30000 positions
  played 150 games, 5116 / 30000 positions
  played 200 games, 6769 / 30000 positions
  played 250 games, 8492 / 30000 positions
  played 300 games, 10182 / 30000 positions
  played 350 games, 11842 / 30000 positions
  played 400 games, 13568 / 30000 positions
  played 450 games, 15274 / 30000 positions
  played 500 games, 17112 / 30000 positions
  played 550 games, 18867 / 30000 positions
  played 600 games, 20650 / 30000 positions
  played 650 games, 22443 / 30000 positions
  played 700 games, 24132 / 30000 positions
  played 750 games, 25823 / 30000 positions
  played 800 games, 27438 / 30000 positions
  played 850 games, 29245 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.9.jnnw
