gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp6.5.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=95272727 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1643 / 30000 positions
  played 100 games, 3282 / 30000 positions
  played 150 games, 4917 / 30000 positions
  played 200 games, 6611 / 30000 positions
  played 250 games, 8289 / 30000 positions
  played 300 games, 10104 / 30000 positions
  played 350 games, 11947 / 30000 positions
  played 400 games, 13608 / 30000 positions
  played 450 games, 15295 / 30000 positions
  played 500 games, 16954 / 30000 positions
  played 550 games, 18600 / 30000 positions
  played 600 games, 20224 / 30000 positions
  played 650 games, 21855 / 30000 positions
  played 700 games, 23680 / 30000 positions
  played 750 games, 25347 / 30000 positions
  played 800 games, 26967 / 30000 positions
  played 850 games, 28661 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp6.5.jnnw
