gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp3.16.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=73424071 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1724 / 30000 positions
  played 100 games, 3414 / 30000 positions
  played 150 games, 5035 / 30000 positions
  played 200 games, 6786 / 30000 positions
  played 250 games, 8462 / 30000 positions
  played 300 games, 10150 / 30000 positions
  played 350 games, 11918 / 30000 positions
  played 400 games, 13547 / 30000 positions
  played 450 games, 15236 / 30000 positions
  played 500 games, 17085 / 30000 positions
  played 550 games, 18772 / 30000 positions
  played 600 games, 20543 / 30000 positions
  played 650 games, 22242 / 30000 positions
  played 700 games, 23915 / 30000 positions
  played 750 games, 25557 / 30000 positions
  played 800 games, 27320 / 30000 positions
  played 850 games, 29102 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp3.16.jnnw
