gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.1.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=619758151 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1631 / 30000 positions
  played 100 games, 3426 / 30000 positions
  played 150 games, 5236 / 30000 positions
  played 200 games, 6956 / 30000 positions
  played 250 games, 8674 / 30000 positions
  played 300 games, 10396 / 30000 positions
  played 350 games, 12176 / 30000 positions
  played 400 games, 14041 / 30000 positions
  played 450 games, 15770 / 30000 positions
  played 500 games, 17514 / 30000 positions
  played 550 games, 19251 / 30000 positions
  played 600 games, 20982 / 30000 positions
  played 650 games, 22587 / 30000 positions
  played 700 games, 24386 / 30000 positions
  played 750 games, 26114 / 30000 positions
  played 800 games, 27930 / 30000 positions
  played 850 games, 29738 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.1.jnnw
