gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp4.9.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=104667605 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1716 / 30000 positions
  played 100 games, 3539 / 30000 positions
  played 150 games, 5189 / 30000 positions
  played 200 games, 6867 / 30000 positions
  played 250 games, 8512 / 30000 positions
  played 300 games, 10146 / 30000 positions
  played 350 games, 11856 / 30000 positions
  played 400 games, 13646 / 30000 positions
  played 450 games, 15424 / 30000 positions
  played 500 games, 17071 / 30000 positions
  played 550 games, 18825 / 30000 positions
  played 600 games, 20596 / 30000 positions
  played 650 games, 22262 / 30000 positions
  played 700 games, 23945 / 30000 positions
  played 750 games, 25716 / 30000 positions
  played 800 games, 27481 / 30000 positions
  played 850 games, 29219 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp4.9.jnnw
