gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp3.9.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=18112684 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1689 / 30000 positions
  played 100 games, 3406 / 30000 positions
  played 150 games, 5112 / 30000 positions
  played 200 games, 6826 / 30000 positions
  played 250 games, 8513 / 30000 positions
  played 300 games, 10231 / 30000 positions
  played 350 games, 11896 / 30000 positions
  played 400 games, 13617 / 30000 positions
  played 450 games, 15461 / 30000 positions
  played 500 games, 17097 / 30000 positions
  played 550 games, 18784 / 30000 positions
  played 600 games, 20522 / 30000 positions
  played 650 games, 22303 / 30000 positions
  played 700 games, 24048 / 30000 positions
  played 750 games, 25766 / 30000 positions
  played 800 games, 27496 / 30000 positions
  played 850 games, 29150 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp3.9.jnnw
