gen-data-wdl: n=30000 out=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.10.jnnw eval_depth=4 play_depth=10 max_plies=200 seed=359720550 nnue=/root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0 label_depth_by_phase=(uniform eval_depth) play_depth_by_phase=(uniform play_depth)
  played 50 games, 1681 / 30000 positions
  played 100 games, 3368 / 30000 positions
  played 150 games, 5120 / 30000 positions
  played 200 games, 6836 / 30000 positions
  played 250 games, 8576 / 30000 positions
  played 300 games, 10320 / 30000 positions
  played 350 games, 12072 / 30000 positions
  played 400 games, 13798 / 30000 positions
  played 450 games, 15511 / 30000 positions
  played 500 games, 17182 / 30000 positions
  played 550 games, 18878 / 30000 positions
  played 600 games, 20705 / 30000 positions
  played 650 games, 22369 / 30000 positions
  played 700 games, 24072 / 30000 positions
  played 750 games, 25783 / 30000 positions
  played 800 games, 27501 / 30000 positions
  played 850 games, 29173 / 30000 positions
wrote 30000 WDL records to /root/jass/jobs/results/cpx62-0373-virtuous-loop-deep/artefacts.src/sp2.10.jnnw
