input : /root/jass/jobs/results/0160-gen-more-data-3M/artefacts.src/selfplay-3M.jnnw (3000000 records, processing 375000 from offset 750000, drop_skipped=True)
  1000/375000  (0.3%)  rate=205.5 pos/s  eta=30.3 min  written=887 skipped=113
  2000/375000  (0.5%)  rate=202.2 pos/s  eta=30.7 min  written=1794 skipped=206
  3000/375000  (0.8%)  rate=198.2 pos/s  eta=31.3 min  written=2677 skipped=323
  4000/375000  (1.1%)  rate=201.5 pos/s  eta=30.7 min  written=3589 skipped=411
  5000/375000  (1.3%)  rate=200.7 pos/s  eta=30.7 min  written=4481 skipped=519
  6000/375000  (1.6%)  rate=202.1 pos/s  eta=30.4 min  written=5393 skipped=607
  7000/375000  (1.9%)  rate=200.7 pos/s  eta=30.6 min  written=6309 skipped=691
  8000/375000  (2.1%)  rate=201.2 pos/s  eta=30.4 min  written=7205 skipped=795
  9000/375000  (2.4%)  rate=200.9 pos/s  eta=30.4 min  written=8109 skipped=891
  10000/375000  (2.7%)  rate=201.2 pos/s  eta=30.2 min  written=9017 skipped=983
  11000/375000  (2.9%)  rate=201.7 pos/s  eta=30.1 min  written=9911 skipped=1089
  12000/375000  (3.2%)  rate=201.3 pos/s  eta=30.1 min  written=10807 skipped=1193
  13000/375000  (3.5%)  rate=201.6 pos/s  eta=29.9 min  written=11705 skipped=1295
  14000/375000  (3.7%)  rate=201.8 pos/s  eta=29.8 min  written=12589 skipped=1411
  16000/375000  (4.3%)  rate=202.2 pos/s  eta=29.6 min  written=14400 skipped=1600
  17000/375000  (4.5%)  rate=202.3 pos/s  eta=29.5 min  written=15296 skipped=1704
  18000/375000  (4.8%)  rate=202.9 pos/s  eta=29.3 min  written=16182 skipped=1818
  19000/375000  (5.1%)  rate=202.9 pos/s  eta=29.2 min  written=17070 skipped=1930
  20000/375000  (5.3%)  rate=202.5 pos/s  eta=29.2 min  written=17989 skipped=2011
  21000/375000  (5.6%)  rate=202.3 pos/s  eta=29.2 min  written=18898 skipped=2102
  22000/375000  (5.9%)  rate=202.2 pos/s  eta=29.1 min  written=19796 skipped=2204
  23000/375000  (6.1%)  rate=201.7 pos/s  eta=29.1 min  written=20705 skipped=2295
  24000/375000  (6.4%)  rate=201.6 pos/s  eta=29.0 min  written=21603 skipped=2397
  25000/375000  (6.7%)  rate=201.8 pos/s  eta=28.9 min  written=22504 skipped=2496
  26000/375000  (6.9%)  rate=202.0 pos/s  eta=28.8 min  written=23415 skipped=2585
  27000/375000  (7.2%)  rate=201.1 pos/s  eta=28.8 min  written=24312 skipped=2688
  28000/375000  (7.5%)  rate=201.2 pos/s  eta=28.7 min  written=25214 skipped=2786
  29000/375000  (7.7%)  rate=201.4 pos/s  eta=28.6 min  written=26101 skipped=2899
  31000/375000  (8.3%)  rate=201.5 pos/s  eta=28.5 min  written=27879 skipped=3121
  32000/375000  (8.5%)  rate=201.6 pos/s  eta=28.4 min  written=28767 skipped=3233
  33000/375000  (8.8%)  rate=201.5 pos/s  eta=28.3 min  written=29667 skipped=3333
  34000/375000  (9.1%)  rate=201.6 pos/s  eta=28.2 min  written=30579 skipped=3421
  36000/375000  (9.6%)  rate=202.1 pos/s  eta=28.0 min  written=32376 skipped=3624
  37000/375000  (9.9%)  rate=202.2 pos/s  eta=27.9 min  written=33292 skipped=3708
  38000/375000  (10.1%)  rate=202.1 pos/s  eta=27.8 min  written=34188 skipped=3812
  39000/375000  (10.4%)  rate=201.9 pos/s  eta=27.7 min  written=35107 skipped=3893
  40000/375000  (10.7%)  rate=202.1 pos/s  eta=27.6 min  written=36008 skipped=3992
  42000/375000  (11.2%)  rate=202.1 pos/s  eta=27.5 min  written=37802 skipped=4198
  43000/375000  (11.5%)  rate=202.1 pos/s  eta=27.4 min  written=38705 skipped=4295
  45000/375000  (12.0%)  rate=202.1 pos/s  eta=27.2 min  written=40529 skipped=4471
  46000/375000  (12.3%)  rate=202.1 pos/s  eta=27.1 min  written=41437 skipped=4563
